itemId,itemName,category,genreName,typeId,typeName,colorId,colorName,colorLabel,description
IT_RIT_ME_01,金属の術理で構造を強化した香炉,RIT,儀式,RIT_01,香炉,ME,紫色,精神・鉄 (Mental/Metal),"金属の術理で構造を強化した香炉。物理的な熱変形を抑え、儀式中の香りを一定に保つ助けとなる。"
IT_RIT_EL_01,霊薬を配合した青緑の香炉,RIT,儀式,RIT_01,香炉,EL,青緑色,元素 (Elemental),"霊薬を配合した青緑の香炉。浸透する清涼な香りが広がり、儀式に参加する者の精神を穏やかに整える。"
IT_RIT_SA_01,乾燥した砂の術理を宿した香炉,RIT,儀式,RIT_01,香炉,SA,金色,砂・聖 (Sacred/Sand),"乾燥した砂の術理を宿した香炉。琥珀の術理が香りの成分を保存し、長時間の儀式でも効果を一定に保つ。"
IT_RIT_AS_01,星明かりを映す青い香炉,RIT,儀式,RIT_01,香炉,AS,青色,星明かり (Astral),"星明かりを映す青い香炉。方位の感覚を僅かに鋭くし、天の星々と呼吸を合わせるための助けとなる。"
IT_RIT_LI_01,生命の脈動を封じた赤い香炉,RIT,儀式,RIT_01,香炉,LI,赤色,生命 (Life),"生命の脈動を封じた赤い香炉。葉脈のように活力が煙と共に伝わり、肉体の生存本能を僅かに呼び起こす。"
IT_RIT_ME_02,金属の板で補強された頑丈な護符飾り,RIT,儀式,RIT_02,護符飾り,ME,紫色,精神・鉄 (Mental/Metal),"金属の板で補強された頑丈な護符飾り。物理的な損傷から祈りの文字を守り、常にその力を発揮させる。"
IT_RIT_EL_02,霊薬を配合した青緑の護符飾り,RIT,儀式,RIT_02,護符飾り,EL,青緑色,元素 (Elemental),"霊薬を配合した青緑の護符飾り。浸透する清涼感が心身の淀みを浄化し、魔力の循環を僅かに助けてくれる。"
IT_RIT_SA_02,乾燥した砂の術理を宿した護符飾り,RIT,儀式,RIT_02,護符飾り,SA,金色,砂・聖 (Sacred/Sand),"乾燥した砂の術理を宿した護符飾り。琥珀の術理が外気の砂塵や湿気を払い、清潔な状態で加護を与え続ける。"
IT_RIT_AS_02,星明かりを映す青い護符飾り,RIT,儀式,RIT_02,護符飾り,AS,青色,星明かり (Astral),"星明かりを映す青い護符飾り。方位の感覚を僅かに鋭くし、暗闇の中でも進むべき道を直感させる。"
IT_RIT_LI_02,生命の脈動を封じた赤い護符飾り,RIT,儀式,RIT_02,護符飾り,LI,赤色,生命 (Life),"生命の脈動を封じた赤い護符飾り。葉脈のように活力が着用者に伝わり、肉体の活力を僅かに呼び起こす。"
IT_RIT_ME_03,金属の術理で構造を強化した儀礼小刀,RIT,儀式,RIT_03,儀礼小刀,ME,紫色,精神・鉄 (Mental/Metal),"金属の術理で構造を強化した儀礼小刀。物理的な変形がなく、神聖な供物や素材を正確に切り分けられる。"
IT_RIT_EL_03,霊薬を配合した青緑の儀礼小刀,RIT,儀式,RIT_03,儀礼小刀,EL,青緑色,元素 (Elemental),"霊薬を配合した青緑の儀礼小刀。浸透する清涼感が素材の不純物を浄化し、純粋な成分を僅かに守ってくれる。"
IT_RIT_SA_03,乾燥した砂の術理を宿した儀礼小刀,RIT,儀式,RIT_03,儀礼小刀,SA,金色,砂・聖 (Sacred/Sand),"乾燥した砂の術理を宿した儀礼小刀。琥珀の術理が刃の摩耗を防ぎ、砂に埋もれた古い遺跡の扉も解錠を助ける。"
IT_RIT_AS_03,星明かりを映す青い儀礼小刀,RIT,儀式,RIT_03,儀礼小刀,AS,青色,星明かり (Astral),"星明かりを映す青い儀礼小刀。方位の感覚を僅かに鋭くし、隠された素材の位置を直感で予感させる。"
IT_RIT_LI_03,生命の脈動を封じた赤い儀礼小刀,RIT,儀式,RIT_03,儀礼小刀,LI,赤色,生命 (Life),"生命の脈動を封じた赤い儀礼小刀。葉脈のように活力が採取物に伝わり、枯れかけた植物にも一時の生を宿す。"
IT_RIT_ME_04,金属の術理で構造を強化した小さな鈴,RIT,儀式,RIT_04,小鈴,ME,紫色,精神・鉄 (Mental/Metal),"金属の術理で構造を強化した小さな鈴。物理的な衝撃でも音色が乱れず、邪悪な気配を僅かに退けてくれる。"
IT_RIT_EL_04,霊薬を配合した青緑の小鈴,RIT,儀式,RIT_04,小鈴,EL,青緑色,元素 (Elemental),"霊薬を配合した青緑の小鈴。浸透する清涼な音が、着用者の精神的な雑音を僅かに静めて集中力を高める。"
IT_RIT_SA_04,乾燥した砂の術理を宿した小鈴,RIT,儀式,RIT_04,小鈴,SA,金色,砂・聖 (Sacred/Sand),"乾燥した砂の術理を宿した小鈴。琥珀の術理が砂塵による音の掠れを防ぎ、常に明瞭な加護の音を響かせる。"
IT_RIT_AS_04,星明かりを映す青い小鈴,RIT,儀式,RIT_04,小鈴,AS,青色,星明かり (Astral),"星明かりを映す青い小鈴。方位の感覚を音と共に広げ、夜の探索でも自分の立ち位置を直感で保たせる。"
IT_RIT_LI_04,生命の脈動を封じた赤い小鈴,RIT,儀式,RIT_04,小鈴,LI,赤色,生命 (Life),"生命の脈動を封じた赤い小鈴。葉脈のように活力が音と共に全身へ巡り、肉体の活力を僅かに呼び起こす。"
IT_RIT_ME_05,金属の板で装丁を補強した頑丈な香木箱,RIT,儀式,RIT_05,香木箱,ME,紫色,精神・鉄 (Mental/Metal),"金属の板で装丁を補強した頑丈な香木箱。構造強化により、貴重な香木を物理的な破損から確実に守る。"
IT_RIT_EL_05,霊薬を配合した青緑の香木箱,RIT,儀式,RIT_05,香木箱,EL,青緑色,元素 (Elemental),"霊薬を配合した青緑の香木箱。浸透する清涼感が香木の香りを引き立て、儀式の効果を僅かに助けてくれる。"
IT_RIT_SA_05,乾燥した砂の術理を宿した香木箱,RIT,儀式,RIT_05,香木箱,SA,金色,砂・聖 (Sacred/Sand),"乾燥した砂の術理を宿した香木箱。琥珀の術理が砂漠の湿気を完全に遮断し、香木の鮮度を僅かに守る。"
IT_RIT_AS_05,星明かりを映す青い香木箱,RIT,儀式,RIT_05,香木箱,AS,青色,星明かり (Astral),"星明かりを映す青い香木箱。方位の感覚を僅かに鋭くし、儀式に最適な方位を直感で予感させてくれる。"
IT_RIT_LI_05,生命の脈動を封じた赤い香木箱,RIT,儀式,RIT_05,香木箱,LI,赤色,生命 (Life),"生命の脈動を封じた赤い香木箱。葉脈のように活力が中の香木に伝わり、自然の活力を僅かに維持してくれる。"
